DAT,Variety,Treatment,Reply,Main shoot height (cm),Flowering (trusses number),Fruit set (trusses number),Trusses maturing (number),Species,Phenological phase,GDD cumulative,ABA (ng/mg),Antioxidant capacity (μmol Fe II/g FW),Ripe fruits (number),Average air temperature (°C),Average air humidity (%RH),Average daily solar radiation (MJ m-2 day-1),Total chlorophyll (μg/g FW),Fruits EC (mS/cm),Electrolytic leakage (μS/cm),Flavonoids (mg/g FW),Fv/Fm,GA4 (ng/mg),IAA (ng/mg),JA (ng/mg),Lutein (μg/g FW),Fruits lycopene (μg/g DW),Melatonin (ng/mg),Metatopolin (ng/mg),Main shoot leaves (number),Main shoot nodes (number),Osmolytes (osm/kg),Phenols (mg/g FW),Relative water content (%),SA (ng/mg),Stomatal conductance (μmol/sec),Violaxanthin (μg/g FW),Z (ng/mg),Acidity (g citric acid/100 g),Fruits β carotene (μg/g DW),Fruits dry weight (g),Fruits dry weight (%),Fruits firmness (kg/cm2),Lateral shoots (number),Leaves surface (cm²),Fruits pH,Fruits soluble solids (°brix),Stem diameter (cm),Total fresh weight (g),Total dry weight (g),Dry matter (%),Na/K ratio leaves,Na/Ca ratio leaves,Na/K ratio roots,Na/Ca ratio roots,pH,Electrical Conductivity (mS/cm),soluble solids (°brix),dry weight (g),dry weight% (%),firmness (kg/cm2),fresh weight 10 fruits (g),Lycopene (micro  g/g DW),beta-carotene (micro  g/g DW),Ripening (trusses number),Cumulative floral truss fruits (number),Cumulative floral truss length (cm),Days_to_next_phase_from_prev_start,Days_to_next_phase_from_time_0
77.0,WR11,C,2,240.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.218253682025429,42.73981742831541,2.5,22.0,76.8,14.36,870.7669246911263,13.945,22.683500385039405,46.65400494194969,0.8533333333333334,0.0147950910034473,0.0961245388046607,0.0479794596631698,159.99974055056165,157.51304843863934,0.0043584124748242,0.0091155974842767,33.5,40.0,0.1086666666666666,2.0974019086021505,,0.1579737246543351,,66.80023686895076,0.0391070723208659,0.8169000000000001,49.090047801598026,2.3,0.092,1.45,15.5,1617.49,4.37,6.5,1.25,1515.4000000000003,311.7,0.2123666666666666,,,,,,,,,,,,,,,99.0,119.0,,
77.0,WR11,C,3,245.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.218253682025429,42.73981742831541,2.5,22.0,76.8,14.36,870.7669246911263,13.945,22.683500385039405,46.65400494194969,0.8533333333333334,0.0147950910034473,0.0961245388046607,0.0479794596631698,159.99974055056165,157.51304843863934,0.0043584124748242,0.0091155974842767,33.5,40.0,0.1086666666666666,2.0974019086021505,,0.1579737246543351,,66.80023686895076,0.0391070723208659,0.8169000000000001,49.090047801598026,2.3,0.092,1.45,15.5,1617.49,4.37,6.5,1.25,1515.4000000000003,311.7,0.2123666666666666,,,,,,,,,,,,,,,99.0,119.0,,
77.0,WR11,S1,1,210.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1948427850150373,18.665361735699737,0.0,22.0,76.8,14.36,476.0480349432939,12.905,32.10835925966696,36.838502652998784,0.7476666666666666,0.0291749007979498,0.0618634055503042,0.031171719862032,82.66781615070994,,0.0411864318019901,0.0206844679288216,31.0,38.0,0.153,0.8313291274297935,,0.0546996236135459,,46.572965423617376,0.0328495910628858,1.04615,,2.45,0.0979999999999999,1.195,12.0,1547.3,4.085,7.5,1.15,1274.9,308.05,0.2416,,,,,,,,,,,,,,,95.5,112.5,,
77.0,WR11,S1,2,220.0,7.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1948427850150373,18.665361735699737,0.0,22.0,76.8,14.36,476.0480349432939,12.905,32.10835925966696,36.838502652998784,0.7476666666666666,0.0291749007979498,0.0618634055503042,0.031171719862032,82.66781615070994,,0.0411864318019901,0.0206844679288216,31.0,38.0,0.153,0.8313291274297935,,0.0546996236135459,,46.572965423617376,0.0328495910628858,1.04615,,2.45,0.0979999999999999,1.195,12.0,1547.3,4.085,7.5,1.15,1274.9,308.05,0.2416,,,,,,,,,,,,,,,95.5,112.5,,
77.0,WR11,S1,3,215.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1948427850150373,18.665361735699737,0.0,22.0,76.8,14.36,476.0480349432939,12.905,32.10835925966696,36.838502652998784,0.7476666666666666,0.0291749007979498,0.0618634055503042,0.031171719862032,82.66781615070994,,0.0411864318019901,0.0206844679288216,31.0,38.0,0.153,0.8313291274297935,,0.0546996236135459,,46.572965423617376,0.0328495910628858,1.04615,,2.45,0.0979999999999999,1.195,12.0,1547.3,4.085,7.5,1.15,1274.9,308.05,0.2416,,,,,,,,,,,,,,,95.5,112.5,,
77.0,WR11,S2,1,172.0,9.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2417128519156089,20.82661771561772,0.5,22.0,76.8,14.36,803.9283439943168,13.94,51.83903803862347,50.60700854700855,0.7440000000000001,0.0140404461549441,0.0287642559415151,0.0340623292010051,87.52729655529623,175.07961188502148,0.0057812712903921,0.0051587239302779,32.0,41.0,0.2276666666666666,1.0217538461538462,,0.0435298708709217,,56.34864947329191,0.0315403256043719,1.0948000000000002,232.5413377047637,2.6,0.104,1.2483333333333333,17.0,1724.49,4.07,7.5,1.1,1059.9,238.05000000000004,0.2237333333333333,,,,,,,,,,,,,,,135.0,88.5,,
77.0,WR11,S2,2,166.0,9.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2417128519156089,20.82661771561772,0.5,22.0,76.8,14.36,803.9283439943168,13.94,51.83903803862347,50.60700854700855,0.7440000000000001,0.0140404461549441,0.0287642559415151,0.0340623292010051,87.52729655529623,175.07961188502148,0.0057812712903921,0.0051587239302779,32.0,41.0,0.2276666666666666,1.0217538461538462,,0.0435298708709217,,56.34864947329191,0.0315403256043719,1.0948000000000002,232.5413377047637,2.6,0.104,1.2483333333333333,17.0,1724.49,4.07,7.5,1.1,1059.9,238.05000000000004,0.2237333333333333,,,,,,,,,,,,,,,135.0,88.5,,
77.0,WR11,S2,3,169.0,9.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2417128519156089,20.82661771561772,0.5,22.0,76.8,14.36,803.9283439943168,13.94,51.83903803862347,50.60700854700855,0.7440000000000001,0.0140404461549441,0.0287642559415151,0.0340623292010051,87.52729655529623,175.07961188502148,0.0057812712903921,0.0051587239302779,32.0,41.0,0.2276666666666666,1.0217538461538462,,0.0435298708709217,,56.34864947329191,0.0315403256043719,1.0948000000000002,232.5413377047637,2.6,0.104,1.2483333333333333,17.0,1724.49,4.07,7.5,1.1,1059.9,238.05000000000004,0.2237333333333333,,,,,,,,,,,,,,,135.0,88.5,,
77.0,WR14,C,1,240.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2134958907147505,34.507819000410244,6.0,22.0,76.8,14.36,497.7011751946804,11.25,22.21578742659754,53.43681364759104,0.8250000000000001,0.0166054890749744,0.1496939725241386,0.0146223135689723,75.02663692688819,208.0203166325069,0.0081838147492452,0.0104908084133389,29.5,37.5,0.1796666666666666,1.881038809392824,,0.0899754734781601,,45.58329289898916,0.053451230331062,1.58235,127.6932788185352,2.2,0.088,1.5333333333333332,12.0,1705.165,4.125,6.375,1.3,3559.9,309.81,0.0873,,,,,,,,,,,,,,,72.0,124.0,,
77.0,WR14,C,2,230.0,6.0,6.0,4.0,S.pimpinellifolium,maturazione,802.8,0.2134958907147505,34.507819000410244,6.0,22.0,76.8,14.36,497.7011751946804,11.25,22.21578742659754,53.43681364759104,0.8250000000000001,0.0166054890749744,0.1496939725241386,0.0146223135689723,75.02663692688819,208.0203166325069,0.0081838147492452,0.0104908084133389,29.5,37.5,0.1796666666666666,1.881038809392824,,0.0899754734781601,,45.58329289898916,0.053451230331062,1.58235,127.6932788185352,2.2,0.088,1.5333333333333332,12.0,1705.165,4.125,6.375,1.3,3559.9,309.81,0.0873,,,,,,,,,,,,,,,72.0,124.0,,
77.0,WR14,C,3,235.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.2134958907147505,34.507819000410244,6.0,22.0,76.8,14.36,497.7011751946804,11.25,22.21578742659754,53.43681364759104,0.8250000000000001,0.0166054890749744,0.1496939725241386,0.0146223135689723,75.02663692688819,208.0203166325069,0.0081838147492452,0.0104908084133389,29.5,37.5,0.1796666666666666,1.881038809392824,,0.0899754734781601,,45.58329289898916,0.053451230331062,1.58235,127.6932788185352,2.2,0.088,1.5333333333333332,12.0,1705.165,4.125,6.375,1.3,3559.9,309.81,0.0873,,,,,,,,,,,,,,,72.0,124.0,,
77.0,WR14,S1,1,166.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1223321760334196,35.76205047518795,4.0,22.0,76.8,14.36,181.0143969453036,11.395,32.93561278120631,71.98628842004673,0.77,0.0117041149282979,0.1345219054414519,0.0085050073024192,31.94976731985729,,0.0058577094761551,0.0100621607239726,27.5,33.5,0.2086666666666666,1.6690226004004425,,0.066423290327446,,20.16188213738036,0.0690867584758793,1.08325,,2.25,0.09,1.268333333333333,12.0,1535.255,4.2,7.25,1.15,2044.9000000000003,782.0500000000001,0.3822333333333333,,,,,,,,,,,,,,,54.0,103.0,,
77.0,WR14,S1,2,190.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1223321760334196,35.76205047518795,4.0,22.0,76.8,14.36,181.0143969453036,11.395,32.93561278120631,71.98628842004673,0.77,0.0117041149282979,0.1345219054414519,0.0085050073024192,31.94976731985729,,0.0058577094761551,0.0100621607239726,27.5,33.5,0.2086666666666666,1.6690226004004425,,0.066423290327446,,20.16188213738036,0.0690867584758793,1.08325,,2.25,0.09,1.268333333333333,12.0,1535.255,4.2,7.25,1.15,2044.9000000000003,782.0500000000001,0.3822333333333333,,,,,,,,,,,,,,,54.0,103.0,,
77.0,WR14,S1,3,178.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1223321760334196,35.76205047518795,4.0,22.0,76.8,14.36,181.0143969453036,11.395,32.93561278120631,71.98628842004673,0.77,0.0117041149282979,0.1345219054414519,0.0085050073024192,31.94976731985729,,0.0058577094761551,0.0100621607239726,27.5,33.5,0.2086666666666666,1.6690226004004425,,0.066423290327446,,20.16188213738036,0.0690867584758793,1.08325,,2.25,0.09,1.268333333333333,12.0,1535.255,4.2,7.25,1.15,2044.9000000000003,782.0500000000001,0.3822333333333333,,,,,,,,,,,,,,,54.0,103.0,,
77.0,WR14,S2,1,137.0,7.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1495855582814778,24.93152908904824,4.5,22.0,76.8,14.36,436.1006668320592,11.795,50.98737956263648,64.72200846717472,0.7713333333333333,0.0151551777668533,0.1259660764091208,0.0217492659406449,57.890566653825296,184.9727671603474,0.0073276110372218,0.0102204699964956,26.5,33.0,0.3363333333333333,1.2721382250706927,,0.1284006124308026,,36.06795544452584,0.0479292052930898,1.22605,66.81560797448643,3.0500000000000007,0.122,0.6016666666666667,14.0,1710.95,4.255,8.924999999999999,0.95,1479.9000000000003,546.25,0.3600333333333332,,,,,,,,,,,,,,,42.5,61.5,,
77.0,WR14,S2,2,125.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1495855582814778,24.93152908904824,4.5,22.0,76.8,14.36,436.1006668320592,11.795,50.98737956263648,64.72200846717472,0.7713333333333333,0.0151551777668533,0.1259660764091208,0.0217492659406449,57.890566653825296,184.9727671603474,0.0073276110372218,0.0102204699964956,26.5,33.0,0.3363333333333333,1.2721382250706927,,0.1284006124308026,,36.06795544452584,0.0479292052930898,1.22605,66.81560797448643,3.0500000000000007,0.122,0.6016666666666667,14.0,1710.95,4.255,8.924999999999999,0.95,1479.9000000000003,546.25,0.3600333333333332,,,,,,,,,,,,,,,42.5,61.5,,
77.0,WR14,S2,3,131.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1495855582814778,24.93152908904824,4.5,22.0,76.8,14.36,436.1006668320592,11.795,50.98737956263648,64.72200846717472,0.7713333333333333,0.0151551777668533,0.1259660764091208,0.0217492659406449,57.890566653825296,184.9727671603474,0.0073276110372218,0.0102204699964956,26.5,33.0,0.3363333333333333,1.2721382250706927,,0.1284006124308026,,36.06795544452584,0.0479292052930898,1.22605,66.81560797448643,3.0500000000000007,0.122,0.6016666666666667,14.0,1710.95,4.255,8.924999999999999,0.95,1479.9000000000003,546.25,0.3600333333333332,,,,,,,,,,,,,,,42.5,61.5,,
77.0,WR2,C,1,320.0,8.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.2016666666666666,36.4372363998201,6.0,22.0,76.8,14.36,547.698206985225,13.945,14.13498430415068,62.90210589971207,0.8366666666666666,0.03,0.037,0.031,83.8173349427048,95.53127020142146,0.019,0.0103333333333333,34.0,41.5,0.0959999999999999,1.6750642176705115,,0.225,,49.29145398783399,0.0139999999999999,1.25405,197.97924417551224,2.75,0.11,0.8433333333333333,18.5,1931.0,4.25,8.5,1.2,2372.15,389.4750000000001,0.1643666666666666,,,,,,,,,,,,,,,94.5,137.0,,
77.0,WR2,C,2,310.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.2016666666666666,36.4372363998201,6.0,22.0,76.8,14.36,547.698206985225,13.945,14.13498430415068,62.90210589971207,0.8366666666666666,0.03,0.037,0.031,83.8173349427048,95.53127020142146,0.019,0.0103333333333333,34.0,41.5,0.0959999999999999,1.6750642176705115,,0.225,,49.29145398783399,0.0139999999999999,1.25405,197.97924417551224,2.75,0.11,0.8433333333333333,18.5,1931.0,4.25,8.5,1.2,2372.15,389.4750000000001,0.1643666666666666,,,,,,,,,,,,,,,94.5,137.0,,
77.0,WR2,C,3,315.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.2016666666666666,36.4372363998201,6.0,22.0,76.8,14.36,547.698206985225,13.945,14.13498430415068,62.90210589971207,0.8366666666666666,0.03,0.037,0.031,83.8173349427048,95.53127020142146,0.019,0.0103333333333333,34.0,41.5,0.0959999999999999,1.6750642176705115,,0.225,,49.29145398783399,0.0139999999999999,1.25405,197.97924417551224,2.75,0.11,0.8433333333333333,18.5,1931.0,4.25,8.5,1.2,2372.15,389.4750000000001,0.1643666666666666,,,,,,,,,,,,,,,94.5,137.0,,
77.0,WR2,S1,1,240.0,9.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.1756666666666666,34.54510151166942,2.5,22.0,76.8,14.36,311.3357596127778,11.735,18.05282674714113,73.26883566906652,0.767,0.0243333333333333,0.0334999999999999,0.0235,64.37868321869361,,0.0228333333333333,0.021,32.5,40.5,0.1136666666666666,1.6295347559491946,,0.3195,,42.22718413392795,0.0231666666666666,1.0633,,3.2,0.128,0.8000000000000002,12.5,2198.205,4.145,9.0,0.75,2009.9000000000003,675.5500000000001,0.3354333333333333,,,,,,,,,,,,,,,100.0,153.5,,
77.0,WR2,S1,2,240.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1756666666666666,34.54510151166942,2.5,22.0,76.8,14.36,311.3357596127778,11.735,18.05282674714113,73.26883566906652,0.767,0.0243333333333333,0.0334999999999999,0.0235,64.37868321869361,,0.0228333333333333,0.021,32.5,40.5,0.1136666666666666,1.6295347559491946,,0.3195,,42.22718413392795,0.0231666666666666,1.0633,,3.2,0.128,0.8000000000000002,12.5,2198.205,4.145,9.0,0.75,2009.9000000000003,675.5500000000001,0.3354333333333333,,,,,,,,,,,,,,,100.0,153.5,,
77.0,WR2,S1,3,240.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1756666666666666,34.54510151166942,2.5,22.0,76.8,14.36,311.3357596127778,11.735,18.05282674714113,73.26883566906652,0.767,0.0243333333333333,0.0334999999999999,0.0235,64.37868321869361,,0.0228333333333333,0.021,32.5,40.5,0.1136666666666666,1.6295347559491946,,0.3195,,42.22718413392795,0.0231666666666666,1.0633,,3.2,0.128,0.8000000000000002,12.5,2198.205,4.145,9.0,0.75,2009.9000000000003,675.5500000000001,0.3354333333333333,,,,,,,,,,,,,,,100.0,153.5,,
77.0,WR2,S2,1,215.0,5.0,6.0,5.0,S.pimpinellifolium,maturazione,802.8,0.1496666666666666,21.333319671420767,4.5,22.0,76.8,14.36,498.511539246007,11.67,41.68750605796259,52.07364005738077,0.8143333333333334,0.0186666666666666,0.03,0.016,67.56772075622078,78.66739064962837,0.0266666666666666,0.0316666666666666,28.5,36.5,0.263,1.2054372637032955,,0.414,,37.67952726453509,0.0323333333333333,0.7749000000000001,109.64340828868536,3.35,0.134,0.6549999999999999,13.5,2111.16,4.1000000000000005,7.5,0.95,919.9,246.25,0.2672333333333333,,,,,,,,,,,,,,,60.0,71.0,,
77.0,WR2,S2,2,220.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1496666666666666,21.333319671420767,4.5,22.0,76.8,14.36,498.511539246007,11.67,41.68750605796259,52.07364005738077,0.8143333333333334,0.0186666666666666,0.03,0.016,67.56772075622078,78.66739064962837,0.0266666666666666,0.0316666666666666,28.5,36.5,0.263,1.2054372637032955,,0.414,,37.67952726453509,0.0323333333333333,0.7749000000000001,109.64340828868536,3.35,0.134,0.6549999999999999,13.5,2111.16,4.1000000000000005,7.5,0.95,919.9,246.25,0.2672333333333333,,,,,,,,,,,,,,,60.0,71.0,,
77.0,WR2,S2,3,215.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1496666666666666,21.333319671420767,4.5,22.0,76.8,14.36,498.511539246007,11.67,41.68750605796259,52.07364005738077,0.8143333333333334,0.0186666666666666,0.03,0.016,67.56772075622078,78.66739064962837,0.0266666666666666,0.0316666666666666,28.5,36.5,0.263,1.2054372637032955,,0.414,,37.67952726453509,0.0323333333333333,0.7749000000000001,109.64340828868536,3.35,0.134,0.6549999999999999,13.5,2111.16,4.1000000000000005,7.5,0.95,919.9,246.25,0.2672333333333333,,,,,,,,,,,,,,,60.0,71.0,,
77.0,WR9,C,1,300.0,5.0,6.0,5.0,S.pimpinellifolium,maturazione,802.8,0.1579225003226101,25.980102355846867,3.5,22.0,76.8,14.36,412.5788916889123,11.964999999999998,9.54853368513668,64.44197833616398,0.8136666666666666,0.0250434112355203,0.0460688290748802,0.0221766435008564,61.1453342615763,133.90360046787035,0.0172023296756977,0.0228336517902718,32.0,38.0,0.0986666666666666,1.3049656834805736,,0.3076313454890868,,52.2369463236763,0.0172592080264569,1.5148,74.39111930663164,2.45,0.0979999999999999,1.1416666666666666,19.5,2707.185,4.32,8.25,1.15,1884.9000000000003,286.75,0.1510333333333333,,,,,,,,,,,,,,,83.0,132.0,,
77.0,WR9,C,2,340.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.1579225003226101,25.980102355846867,3.5,22.0,76.8,14.36,412.5788916889123,11.964999999999998,9.54853368513668,64.44197833616398,0.8136666666666666,0.0250434112355203,0.0460688290748802,0.0221766435008564,61.1453342615763,133.90360046787035,0.0172023296756977,0.0228336517902718,32.0,38.0,0.0986666666666666,1.3049656834805736,,0.3076313454890868,,52.2369463236763,0.0172592080264569,1.5148,74.39111930663164,2.45,0.0979999999999999,1.1416666666666666,19.5,2707.185,4.32,8.25,1.15,1884.9000000000003,286.75,0.1510333333333333,,,,,,,,,,,,,,,83.0,132.0,,
77.0,WR9,C,3,320.0,6.0,7.0,6.0,S.pimpinellifolium,maturazione,802.8,0.1579225003226101,25.980102355846867,3.5,22.0,76.8,14.36,412.5788916889123,11.964999999999998,9.54853368513668,64.44197833616398,0.8136666666666666,0.0250434112355203,0.0460688290748802,0.0221766435008564,61.1453342615763,133.90360046787035,0.0172023296756977,0.0228336517902718,32.0,38.0,0.0986666666666666,1.3049656834805736,,0.3076313454890868,,52.2369463236763,0.0172592080264569,1.5148,74.39111930663164,2.45,0.0979999999999999,1.1416666666666666,19.5,2707.185,4.32,8.25,1.15,1884.9000000000003,286.75,0.1510333333333333,,,,,,,,,,,,,,,83.0,132.0,,
77.0,WR9,S1,1,224.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2488703286500744,25.37895555555556,3.0,22.0,76.8,14.36,407.5606785910354,11.18,17.880219762685858,70.82766666666667,0.8226666666666667,0.0216049260323849,0.0677423690248934,0.0543230258767048,75.7222699478599,,0.0170602366139195,0.0067330647392713,34.5,42.5,0.172,1.4113493921292155,,0.2359903389757685,,37.59566421904236,0.0452964084809372,1.4259000000000002,,3.1,0.124,1.23,12.5,2044.83,4.04,8.25,0.9,1399.9000000000003,398.6,0.2820333333333333,,,,,,,,,,,,,,,95.0,123.5,,
77.0,WR9,S1,2,240.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2488703286500744,25.37895555555556,3.0,22.0,76.8,14.36,407.5606785910354,11.18,17.880219762685858,70.82766666666667,0.8226666666666667,0.0216049260323849,0.0677423690248934,0.0543230258767048,75.7222699478599,,0.0170602366139195,0.0067330647392713,34.5,42.5,0.172,1.4113493921292155,,0.2359903389757685,,37.59566421904236,0.0452964084809372,1.4259000000000002,,3.1,0.124,1.23,12.5,2044.83,4.04,8.25,0.9,1399.9000000000003,398.6,0.2820333333333333,,,,,,,,,,,,,,,95.0,123.5,,
77.0,WR9,S1,3,232.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.2488703286500744,25.37895555555556,3.0,22.0,76.8,14.36,407.5606785910354,11.18,17.880219762685858,70.82766666666667,0.8226666666666667,0.0216049260323849,0.0677423690248934,0.0543230258767048,75.7222699478599,,0.0170602366139195,0.0067330647392713,34.5,42.5,0.172,1.4113493921292155,,0.2359903389757685,,37.59566421904236,0.0452964084809372,1.4259000000000002,,3.1,0.124,1.23,12.5,2044.83,4.04,8.25,0.9,1399.9000000000003,398.6,0.2820333333333333,,,,,,,,,,,,,,,95.0,123.5,,
77.0,WR9,S2,1,180.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.3162817774141744,28.05832488766926,0.0,22.0,76.8,14.36,669.6905819506476,8.735,35.35298579036398,65.6289360029805,0.758,0.0161225602867271,0.0600429127655061,0.0244550549517143,106.29736886258875,81.02720976579282,0.0213868869063851,0.0066400619424208,28.5,36.0,0.2023333333333333,1.5974887788455188,,0.2612215826699737,,57.90182183325837,0.0387353043662697,1.6884000000000003,113.78354889195082,2.95,0.118,0.7283333333333334,12.5,1969.525,4.025,8.75,1.05,1059.9,271.85,0.2556666666666666,,,,,,,,,,,,,,,86.0,119.0,,
77.0,WR9,S2,2,190.0,7.0,8.0,7.0,S.pimpinellifolium,maturazione,802.8,0.3162817774141744,28.05832488766926,0.0,22.0,76.8,14.36,669.6905819506476,8.735,35.35298579036398,65.6289360029805,0.758,0.0161225602867271,0.0600429127655061,0.0244550549517143,106.29736886258875,81.02720976579282,0.0213868869063851,0.0066400619424208,28.5,36.0,0.2023333333333333,1.5974887788455188,,0.2612215826699737,,57.90182183325837,0.0387353043662697,1.6884000000000003,113.78354889195082,2.95,0.118,0.7283333333333334,12.5,1969.525,4.025,8.75,1.05,1059.9,271.85,0.2556666666666666,,,,,,,,,,,,,,,86.0,119.0,,
77.0,WR9,S2,3,185.0,8.0,9.0,8.0,S.pimpinellifolium,maturazione,802.8,0.3162817774141744,28.05832488766926,0.0,22.0,76.8,14.36,669.6905819506476,8.735,35.35298579036398,65.6289360029805,0.758,0.0161225602867271,0.0600429127655061,0.0244550549517143,106.29736886258875,81.02720976579282,0.0213868869063851,0.0066400619424208,28.5,36.0,0.2023333333333333,1.5974887788455188,,0.2612215826699737,,57.90182183325837,0.0387353043662697,1.6884000000000003,113.78354889195082,2.95,0.118,0.7283333333333334,12.5,1969.525,4.025,8.75,1.05,1059.9,271.85,0.2556666666666666,,,,,,,,,,,,,,,86.0,119.0,,
98.0,CV,C,1,382.0,11.0,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.171,31.712580559026133,,23.7,65.7,15.43,351.2977207977208,,12.382980655707929,55.89983888364841,0.8026666666666666,0.022,0.0993333333333333,0.0406666666666666,42.61149584953507,,0.0163333333333333,0.008,40.0,50.5,0.0973333333333333,1.501083512234873,0.7557582748925348,0.297,367.5,34.19013303746355,0.0226666666666666,,,,,,12.5,1179.095,,,1.25,2978.8000000000006,356.74011133333335,0.1197666666666666,0.06345215,0.462738569,0.3899999999999999,1.5366666666666668,4.3500000000000005,10.47,6.175,2.0,0.08,1.215,199.7333333333333,142.7735194766662,46.60299495260063,,,,,
98.0,CV,C,2,384.0,10.0,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.171,31.712580559026133,,23.7,65.7,15.43,351.2977207977208,,12.382980655707929,55.89983888364841,0.8026666666666666,0.022,0.0993333333333333,0.0406666666666666,42.61149584953507,,0.0163333333333333,0.008,40.0,50.5,0.0973333333333333,1.501083512234873,0.7557582748925348,0.297,367.5,34.19013303746355,0.0226666666666666,,,,,,12.5,1179.095,,,1.25,2978.8000000000006,356.74011133333335,0.1197666666666666,0.06345215,0.462738569,0.3899999999999999,1.5366666666666668,4.3500000000000005,10.47,6.175,2.0,0.08,1.215,199.7333333333333,142.7735194766662,46.60299495260063,,,,,
98.0,CV,C,3,383.0,10.5,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.171,31.712580559026133,,23.7,65.7,15.43,351.2977207977208,,12.382980655707929,55.89983888364841,0.8026666666666666,0.022,0.0993333333333333,0.0406666666666666,42.61149584953507,,0.0163333333333333,0.008,40.0,50.5,0.0973333333333333,1.501083512234873,0.7557582748925348,0.297,367.5,34.19013303746355,0.0226666666666666,,,,,,12.5,1179.095,,,1.25,2978.8000000000006,356.74011133333335,0.1197666666666666,0.06345215,0.462738569,0.3899999999999999,1.5366666666666668,4.3500000000000005,10.47,6.175,2.0,0.08,1.215,199.7333333333333,142.7735194766662,46.60299495260063,,,,,
98.0,CV,S1,1,156.0,5.0,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.1938391580394071,40.008973380514696,,23.7,65.7,15.43,177.4659857446903,,32.536767338029684,73.053343929148,0.6563333333333333,0.0243371434565554,0.0572986828764953,0.0136316142608814,42.72356130745163,,0.0214367472448429,0.0080983401409475,24.0,29.0,0.148,1.8365150842328093,0.820825498129048,0.4370198846987095,82.0,20.69163798745088,0.0647294907562017,,,,,,8.5,1116.5,,,1.35,1329.9,189.9,0.1424,,,,,4.305,11.315,8.049999999999999,2.4,0.096,1.3433333333333335,135.95000000000002,,,,,,,
98.0,CV,S1,2,155.0,5.0,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.1938391580394071,40.008973380514696,,23.7,65.7,15.43,177.4659857446903,,32.536767338029684,73.053343929148,0.6563333333333333,0.0243371434565554,0.0572986828764953,0.0136316142608814,42.72356130745163,,0.0214367472448429,0.0080983401409475,24.0,29.0,0.148,1.8365150842328093,0.820825498129048,0.4370198846987095,82.0,20.69163798745088,0.0647294907562017,,,,,,8.5,1116.5,,,1.35,1329.9,189.9,0.1424,,,,,4.305,11.315,8.049999999999999,2.4,0.096,1.3433333333333335,135.95000000000002,,,,,,,
98.0,CV,S1,3,155.5,5.0,0.0,0.0,S.lycopersicum,maturazione,1065.9,0.1938391580394071,40.008973380514696,,23.7,65.7,15.43,177.4659857446903,,32.536767338029684,73.053343929148,0.6563333333333333,0.0243371434565554,0.0572986828764953,0.0136316142608814,42.72356130745163,,0.0214367472448429,0.0080983401409475,24.0,29.0,0.148,1.8365150842328093,0.820825498129048,0.4370198846987095,82.0,20.69163798745088,0.0647294907562017,,,,,,8.5,1116.5,,,1.35,1329.9,189.9,0.1424,,,,,4.305,11.315,8.049999999999999,2.4,0.096,1.3433333333333335,135.95000000000002,,,,,,,
